who,numw,file,textdesc
Gm-prod-00805,8,SPOG-Gos183-NNosljtrgo-mj0912192155.xml,neformalni delovni sestanek
Pf-prod-00804,22,SPOG-Gos183-NNosljtrgo-mj0912192155.xml,neformalni delovni sestanek
Sm-prod-00803,399,SPOG-Gos183-NNosljtrgo-mj0912192155.xml,neformalni delovni sestanek
