who,numw,file,textdesc
Am-soro-07522,110,SPOG-Gos246-NZosmbdodr-mo0911021528.xml,"doma, družina"
Mm-star-07523,309,SPOG-Gos246-NZosmbdodr-mo0911021528.xml,"doma, družina"
