who,numw,file,textdesc
Am-prod-05581,346,SPOG-Gos173-NNoskpprdo-pk1003311343.xml,prodaja/trgovina
Bm-stra-05582,136,SPOG-Gos173-NNoskpprdo-pk1003311343.xml,prodaja/trgovina
