who,numw,file,textdesc
Af-stra-02276,114,SPOG-Gos190-NNosmbcvst-bb1004191439.xml,prodaja/trgovina
Bf-prod-02277,121,SPOG-Gos190-NNosmbcvst-bb1004191439.xml,prodaja/trgovina
Cf-stra-02265,201,SPOG-Gos190-NNosmbcvst-bb1004191439.xml,prodaja/trgovina
