who,numw,file,textdesc
Df-mode-06573,131,SPOG-Gos167-JRtvslslpi-rd0905250924.xml,"TVSlo, Piramida"
If-nast-06574,46,SPOG-Gos167-JRtvslslpi-rd0905250924.xml,"TVSlo, Piramida"
Jm-nast-06577,34,SPOG-Gos167-JRtvslslpi-rd0905250924.xml,"TVSlo, Piramida"
Tm-nast-06575,120,SPOG-Gos167-JRtvslslpi-rd0905250924.xml,"TVSlo, Piramida"
Zf-nast-05502,97,SPOG-Gos167-JRtvslslpi-rd0905250924.xml,"TVSlo, Piramida"
