who,numw,file,textdesc
Af-prij-00507,225,SPOG-Gos262-NZospodopr-np0904280935.xml,"doma, prijatelji"
Bf-prij-00508,183,SPOG-Gos262-NZospodopr-np0904280935.xml,"doma, prijatelji"
