who,numw,file,textdesc
Gm-novi-02048,167,SPOG-Gos159-JRtvslpoas-rd0904231043.xml,"PopTV, As ti tud"
Om-gost-06560,130,SPOG-Gos159-JRtvslpoas-rd0904231043.xml,"PopTV, As ti tud"
Sm-novi-02049,88,SPOG-Gos159-JRtvslpoas-rd0904231043.xml,"PopTV, As ti tud"
