who,numw,file,textdesc
Ef-ssta-06566,115,SPOG-Gos229-NZoskrdodr-ak0904251100.xml,"doma, družina"
Lf-otro-06567,313,SPOG-Gos229-NZoskrdodr-ak0904251100.xml,"doma, družina"
