who,numw,file,textdesc
Bf-prij-01082,135,SPOG-Gos264-NZossgdopr-am1003151543.xml,"doma, prijatelji"
Tm-prij-01081,305,SPOG-Gos264-NZossgdopr-am1003151543.xml,"doma, prijatelji"
