who,numw,file,textdesc
Dm-posl-04530,24,SPOG-Gos138-JRrajzkkna-rd0906111426.xml,"Krka, potovanja"
Mm-posl-04531,43,SPOG-Gos138-JRrajzkkna-rd0906111426.xml,"Krka, potovanja"
Sf-mode-04529,368,SPOG-Gos138-JRrajzkkna-rd0906111426.xml,"Krka, potovanja"
