who,numw,file,textdesc
Af-udel-02236,40,SPOG-Gos185-NNosljupra-az1006082214.xml,formalni razgovor
Bf-udel-02322,34,SPOG-Gos185-NNosljupra-az1006082214.xml,formalni razgovor
Cf-udel-02323,40,SPOG-Gos185-NNosljupra-az1006082214.xml,formalni razgovor
