who,numw,file,textdesc
Mm-posl-04531,2,SPOG-Gos138-JRrajzkkna-rd0906111426.xml,"Krka, potovanja"
Sf-mode-04529,31,SPOG-Gos138-JRrajzkkna-rd0906111426.xml,"Krka, potovanja"
