who,numw,file,textdesc
Jf-publ-07549,5,SPOG-Gos004-JIfasvakdr-jt1003041136.xml,"akademski, družboslovje"
Pf-pred-07541,153,SPOG-Gos004-JIfasvakdr-jt1003041136.xml,"akademski, družboslovje"
