who,numw,file,textdesc
Mm-prij-09518,46,SPOG-Gos244-NZosljzupr-bo0910221200.xml,"zunaj doma, prijatelji"
Sm-prij-09517,116,SPOG-Gos244-NZosljzupr-bo0910221200.xml,"zunaj doma, prijatelji"
