who,numw,file,textdesc
Am-prij-02168,9,SPOG-Gos269-NZteceprij-im0906301218.xml,klic prijatelju
Bm-prij-02169,10,SPOG-Gos269-NZteceprij-im0906301218.xml,klic prijatelju
