who,numw,file,textdesc
Af-star-00525,18,SPOG-Gos238-NZosljdodr-np0908221050.xml,"doma, družina"
Bm-star-00526,48,SPOG-Gos238-NZosljdodr-np0908221050.xml,"doma, družina"
