who,numw,file,textdesc
Am-star-02268,240,SPOG-Gos249-NZosmbdodr-rd1005060903.xml,"doma, družina"
Bf-otro-02269,5,SPOG-Gos249-NZosmbdodr-rd1005060903.xml,"doma, družina"
