who,numw,file,textdesc
Bf-ssta-10002,3,SPOG-Gos218-NZosavdodr-er1002161043.xml,"doma, družina"
Ef-soro-10003,98,SPOG-Gos218-NZosavdodr-er1002161043.xml,"doma, družina"
Jf-otro-10001,48,SPOG-Gos218-NZosavdodr-er1002161043.xml,"doma, družina"
