who,numw,file,textdesc
Am-novi-00522,36,SPOG-Gos036-JIrajzkrsp-rd0906111417.xml,"Kranj, intervju"
Bm-gost-00521,22,SPOG-Gos036-JIrajzkrsp-rd0906111417.xml,"Kranj, intervju"
