who,numw,file,textdesc
Am-prof-07057,80,SPOG-Gos052-JIssjzgidr-bo0912020845.xml,"gimnazija, družboslovje"
Gm-ucen-07063,1,SPOG-Gos052-JIssjzgidr-bo0912020845.xml,"gimnazija, družboslovje"
