who,numw,file,textdesc
Am-novi-02093,29,SPOG-Gos042-JIraslvaak-rd0906101455.xml,"Val202, Aktualna"
Cf-gost-02095,72,SPOG-Gos042-JIraslvaak-rd0906101455.xml,"Val202, Aktualna"
