who,numw,file,textdesc
Bm-nast-00022,8,SPOG-Gos161-JRtvslpode-rd0904200931.xml,"PopTV, Desetka"
Um-nast-00021,337,SPOG-Gos161-JRtvslpode-rd0904200931.xml,"PopTV, Desetka"
