who,numw,file,textdesc
Tf-prij-06001,38,SPOG-Gos268-NZteceprij-im0906301216.xml,klic prijatelju
Vf-prij-06002,27,SPOG-Gos268-NZteceprij-im0906301216.xml,klic prijatelju
