who,numw,file,textdesc
Cf-znan-07540,29,SPOG-Gos260-NZosnndopr-dp1009031512.xml,"doma, prijatelji"
Dm-znan-07550,74,SPOG-Gos260-NZosnndopr-dp1009031512.xml,"doma, prijatelji"
