who,numw,file,textdesc
Am-mode-07003,5,SPOG-Gos121-JItvslslod-rd1009160948.xml,"TVSlo, Odmevi"
Dm-gost-07198,88,SPOG-Gos121-JItvslslod-rd1009160948.xml,"TVSlo, Odmevi"
