who,numw,file,textdesc
Mm-posl-06513,2,SPOG-Gos029-JIrajzakjp-rd0906111402.xml,"Aktual, Aktualno"
Rm-novi-05592,13,SPOG-Gos029-JIrajzakjp-rd0906111402.xml,"Aktual, Aktualno"
Um-posl-06514,39,SPOG-Gos029-JIrajzakjp-rd0906111402.xml,"Aktual, Aktualno"
