who,numw,file,textdesc
Kf-novi-00001,11,SPOG-Gos112-JItvslpour-rd0904151335.xml,"PopTV, 24ur"
Tf-anke-00003,5,SPOG-Gos112-JItvslpour-rd0904151335.xml,"PopTV, 24ur"
