who,numw,file,textdesc
Am-soro-07522,153,SPOG-Gos246-NZosmbdodr-mo0911021528.xml,"doma, družina"
Mm-star-07523,27,SPOG-Gos246-NZosmbdodr-mo0911021528.xml,"doma, družina"
