who,numw,file,textdesc
Bf-prij-01071,61,SPOG-Gos287-NZtesgprij-is0905111918.xml,klic prijatelju
Bm-prij-01072,30,SPOG-Gos287-NZtesgprij-is0905111918.xml,klic prijatelju
