who,numw,file,textdesc
Ef-ssta-06566,83,SPOG-Gos229-NZoskrdodr-ak0904251100.xml,"doma, družina"
Lf-otro-06567,23,SPOG-Gos229-NZoskrdodr-ak0904251100.xml,"doma, družina"
