who,numw,file,textdesc
Am-ucen-09034,11,SPOG-Gos011-JIosjzdrdr-np0912052335.xml,"2. triletje, družboslovje"
Bm-ucen-09035,8,SPOG-Gos011-JIosjzdrdr-np0912052335.xml,"2. triletje, družboslovje"
Df-ucen-09037,11,SPOG-Gos011-JIosjzdrdr-np0912052335.xml,"2. triletje, družboslovje"
Ff-ucen-09039,1,SPOG-Gos011-JIosjzdrdr-np0912052335.xml,"2. triletje, družboslovje"
Mf-prof-09033,98,SPOG-Gos011-JIosjzdrdr-np0912052335.xml,"2. triletje, družboslovje"
