who,numw,file,textdesc
Af-soro-09512,54,SPOG-Gos280-NZteljsoro-bo0910042000.xml,klic sorodniku
Mf-soro-09513,131,SPOG-Gos280-NZteljsoro-bo0910042000.xml,klic sorodniku
