who,numw,file,textdesc
Bm-star-03014,28,SPOG-Gos233-NZosljdodr-ab0907091515.xml,"doma, družina"
Df-star-03015,15,SPOG-Gos233-NZosljdodr-ab0907091515.xml,"doma, družina"
Tm-otro-03016,33,SPOG-Gos233-NZosljdodr-ab0907091515.xml,"doma, družina"
