who,numw,file,textdesc
Df-star-07526,150,SPOG-Gos247-NZosmbdodr-mo0911021552.xml,"doma, družina"
Pf-otro-07527,8,SPOG-Gos247-NZosmbdodr-mo0911021552.xml,"doma, družina"
