who,numw,file,textdesc
Af-prij-00507,63,SPOG-Gos262-NZospodopr-np0904280935.xml,"doma, prijatelji"
Bf-prij-00508,15,SPOG-Gos262-NZospodopr-np0904280935.xml,"doma, prijatelji"
