who,numw,file,textdesc
Am-stra-02275,60,SPOG-Gos216-NNtembstsv-rd1004211506.xml,svetovanje
Bm-prod-02283,171,SPOG-Gos216-NNtembstsv-rd1004211506.xml,svetovanje
