who,numw,file,textdesc
Sf-znan-07534,5,SPOG-Gos261-NZosnnzupr-sv1008201003.xml,"zunaj doma, prijatelji"
Tf-znan-07540,38,SPOG-Gos261-NZosnnzupr-sv1008201003.xml,"zunaj doma, prijatelji"
