who,numw,file,textdesc
Af-stra-05596,45,SPOG-Gos198-NNosmbtrgo-sv1006291029.xml,prodaja/trgovina
Bm-prod-05597,28,SPOG-Gos198-NNosmbtrgo-sv1006291029.xml,prodaja/trgovina
