who,numw,file,textdesc
Af-udel-02552,41,SPOG-Gos181-NNosljsods-lr0906022314.xml,neformalni delovni sestanek
Bf-udel-02553,23,SPOG-Gos181-NNosljsods-lr0906022314.xml,neformalni delovni sestanek
Cf-udel-02554,27,SPOG-Gos181-NNosljsods-lr0906022314.xml,neformalni delovni sestanek
Df-udel-02555,23,SPOG-Gos181-NNosljsods-lr0906022314.xml,neformalni delovni sestanek
