who,numw,file,textdesc
Af-sode-05584,29,SPOG-Gos179-NNosljpods-pk1004191451.xml,neformalni delovni sestanek
Bm-sode-05588,123,SPOG-Gos179-NNosljpods-pk1004191451.xml,neformalni delovni sestanek
