who,numw,file,textdesc
Am-nast-00509,43,SPOG-Gos162-JRtvslpokm-rd0905151406.xml,"PopTV, Kmetija"
Dm-nast-00512,37,SPOG-Gos162-JRtvslpokm-rd0905151406.xml,"PopTV, Kmetija"
Em-nast-00513,62,SPOG-Gos162-JRtvslpokm-rd0905151406.xml,"PopTV, Kmetija"
