who,numw,file,textdesc
Af-novi-03507,13,SPOG-Gos072-JItvslpopv-rd0903231214.xml,"PopTV, predvolilna"
Gm-gost-05581,117,SPOG-Gos072-JItvslpopv-rd0903231214.xml,"PopTV, predvolilna"
Km-gost-02172,122,SPOG-Gos072-JItvslpopv-rd0903231214.xml,"PopTV, predvolilna"
