who,numw,file,textdesc
Mf-udel-03013,18,SPOG-Gos232-NZoskrdopr-ab0906231945.xml,"doma, prijatelji"
Pf-udel-03012,64,SPOG-Gos232-NZoskrdopr-ab0906231945.xml,"doma, prijatelji"
