who,numw,file,textdesc
Am-mode-05666,100,SPOG-Gos005-JIfasvakdr-rd1001290912.xml,javno predavanje
Bf-pred-05667,2,SPOG-Gos005-JIfasvakdr-rd1001290912.xml,javno predavanje
