who,numw,file,textdesc
Am-mode-07003,15,SPOG-Gos117-JItvslslod-rd0905280749.xml,"TVSlo, Odmevi"
Dm-gost-07006,46,SPOG-Gos117-JItvslslod-rd0905280749.xml,"TVSlo, Odmevi"
