who,numw,file,textdesc
Sm-klic-02321,13,SPOG-Gos206-NNteljstsv-az1008061059.xml,svetovanje
Vm-prod-07539,110,SPOG-Gos206-NNteljstsv-az1008061059.xml,svetovanje
