who,numw,file,textdesc
Af-prij-01100,33,SPOG-Gos266-NZossgdopr-am1003161112.xml,"doma, prijatelji"
Dm-prij-01099,27,SPOG-Gos266-NZossgdopr-am1003161112.xml,"doma, prijatelji"
Mf-prij-01101,4,SPOG-Gos266-NZossgdopr-am1003161112.xml,"doma, prijatelji"
