who,numw,file,textdesc
Bf-ssta-10002,24,SPOG-Gos217-NZosavdodr-er1002161011.xml,"doma, družina"
Ef-soro-10003,34,SPOG-Gos217-NZosavdodr-er1002161011.xml,"doma, družina"
Jf-star-10005,61,SPOG-Gos217-NZosavdodr-er1002161011.xml,"doma, družina"
Pm-soro-10004,5,SPOG-Gos217-NZosavdodr-er1002161011.xml,"doma, družina"
