who,numw,file,textdesc
Gm-soro-00806,26,SPOG-Gos184-NNosljtrgo-mj0912202338.xml,neformalni delovni sestanek
Jm-soro-00807,3,SPOG-Gos184-NNosljtrgo-mj0912202338.xml,neformalni delovni sestanek
Mf-soro-00808,59,SPOG-Gos184-NNosljtrgo-mj0912202338.xml,neformalni delovni sestanek
