who,numw,file,textdesc
Bf-prij-09525,11,SPOG-Gos242-NZosljdopr-bo0910212030.xml,"doma, prijatelji"
Mm-prij-09509,61,SPOG-Gos242-NZosljdopr-bo0910212030.xml,"doma, prijatelji"
Pm-prij-09508,68,SPOG-Gos242-NZosljdopr-bo0910212030.xml,"doma, prijatelji"
