who,numw,file,textdesc
If-prij-01073,94,SPOG-Gos282-NZtembprij-is0905042048.xml,"doma, prijatelji"
Uf-prij-01074,3,SPOG-Gos282-NZtembprij-is0905042048.xml,"doma, prijatelji"
