who,numw,file,textdesc
Af-prof-05563,69,SPOG-Gos172-NNosgopods-kk0905222006.xml,formalni delovni sestanek
Bf-prof-05564,8,SPOG-Gos172-NNosgopods-kk0905222006.xml,formalni delovni sestanek
Cf-prof-05565,40,SPOG-Gos172-NNosgopods-kk0905222006.xml,formalni delovni sestanek
