who,numw,file,textdesc
Af-prij-05515,18,SPOG-Gos275-NZtegoprij-kk0905221951.xml,klic prijatelju
Bf-prij-05516,32,SPOG-Gos275-NZtegoprij-kk0905221951.xml,klic prijatelju
