who,numw,file,textdesc
Af-ucen-01051,1,SPOG-Gos021-JIossvtrna-is0911272310.xml,"3. triletje, naravoslovje"
Bm-ucen-01052,5,SPOG-Gos021-JIossvtrna-is0911272310.xml,"3. triletje, naravoslovje"
Pn-vsiucenci-10000,1,SPOG-Gos021-JIossvtrna-is0911272310.xml,"3. triletje, naravoslovje"
Sf-prof-01049,81,SPOG-Gos021-JIossvtrna-is0911272310.xml,"3. triletje, naravoslovje"
