who,numw,file,textdesc
Af-mode-02141,42,SPOG-Gos045-JIrasvmbrt-rd0908250915.xml,"Maribor1, Tribuna"
Cm-gost-02143,120,SPOG-Gos045-JIrasvmbrt-rd0908250915.xml,"Maribor1, Tribuna"
