who,numw,file,textdesc
If-vodj-01109,183,SPOG-Gos195-NNosmbpods-is1003311437.xml,neformalni delovni sestanek
Vm-nadr-01108,3,SPOG-Gos195-NNosmbpods-is1003311437.xml,neformalni delovni sestanek
