who,numw,file,textdesc
Af-novi-06518,9,SPOG-Gos130-JRrajzbejp-rd0907171241.xml,"Belvi, jutranji"
Bm-novi-06519,173,SPOG-Gos130-JRrajzbejp-rd0907171241.xml,"Belvi, jutranji"
