who,numw,file,textdesc
Am-novi-02099,70,SPOG-Gos168-JRtvslslsp-rd0905200815.xml,"TVSlo, šport"
Bm-novi-02092,73,SPOG-Gos168-JRtvslslsp-rd0905200815.xml,"TVSlo, šport"
