who,numw,file,textdesc
Am-nast-05525,3,SPOG-Gos026-JIrajzakjp-rd0906111358.xml,"Aktual, Aktualno"
Bf-novi-05533,29,SPOG-Gos026-JIrajzakjp-rd0906111358.xml,"Aktual, Aktualno"
Hm-anke-05569,6,SPOG-Gos026-JIrajzakjp-rd0906111358.xml,"Aktual, Aktualno"
