who,numw,file,textdesc
Af-novi-02159,4,SPOG-Gos166-JRtvslslnl-rd0905221437.xml,"TVSlo, NLP"
Cm-gost-02163,259,SPOG-Gos166-JRtvslslnl-rd0905221437.xml,"TVSlo, NLP"
