who,numw,file,textdesc
Pm-prij-06582,37,SPOG-Gos277-NZteljprij-at1001242200.xml,klic prijatelju
Tm-prij-06583,87,SPOG-Gos277-NZteljprij-at1001242200.xml,klic prijatelju
