who,numw,file,textdesc
Lf-gost-05513,262,SPOG-Gos123-JItvslslpo-rd0905270932.xml,"TVSlo, Polemika"
Vm-novi-01606,2,SPOG-Gos123-JItvslslpo-rd0905270932.xml,"TVSlo, Polemika"
