who,numw,file,textdesc
Af-mode-07152,29,SPOG-Gos115-JItvslslod-rd0905280744.xml,"TVSlo, Odmevi"
Cm-gost-02503,27,SPOG-Gos115-JItvslslod-rd0905280744.xml,"TVSlo, Odmevi"
