who,numw,file,textdesc
Mm-prof-01075,40,SPOG-Gos187-NNosmbakko-pv1001071030.xml,konzultacija
Rm-stud-01076,15,SPOG-Gos187-NNosmbakko-pv1001071030.xml,konzultacija
